Date,AveragePrice,Total Volume,Small Bags,Large Bags,XLarge Bags,type,year,region
2016/3/13,1.18,51451.83,10152.23,25824.92,0,organic,2016,Seattle
2016/3/6,1.22,39782,521.41,20816.38,0,organic,2016,Seattle
2016/2/28,1.46,37727.89,2036.03,8796.32,0,organic,2016,Seattle
2016/2/21,1.41,29590.91,1207.09,13671.41,0,organic,2016,Seattle
2016/2/14,0.98,71534.03,1904.23,48874.14,0,organic,2016,Seattle
2016/2/7,1.26,33199.26,7549.44,11769.91,0,organic,2016,Seattle
2016/1/31,1.36,33959.31,4026.28,14977.01,0,organic,2016,Seattle
2016/1/24,1.47,26516.63,244.19,13736.17,0,organic,2016,Seattle
2016/1/17,1.26,42107.7,163.14,25422.54,0,organic,2016,Seattle
2016/1/10,1.29,37193.3,48.94,19940.82,0,organic,2016,Seattle
2016/1/3,1.58,24767.95,14.83,11529.72,0,organic,2016,Seattle
2016/12/25,1.59,6491.55,2797.68,874.02,0,organic,2016,SouthCarolina
2016/12/18,1.5,7408.4,3481.51,1277.6,0,organic,2016,SouthCarolina
2016/12/11,1.49,7688.78,3096.76,1964.36,0,organic,2016,SouthCarolina
2016/12/4,1.69,7030.03,2942.11,1516.67,0,organic,2016,SouthCarolina
2016/11/27,1.77,7063.85,3086.57,1193.29,0,organic,2016,SouthCarolina
2016/11/20,1.7,10629.43,5563.87,1931.38,0,organic,2016,SouthCarolina
2016/11/13,1.73,10613.01,5617.42,1689.68,0,organic,2016,SouthCarolina
2016/11/6,1.67,10649.94,4928.77,2052.51,0,organic,2016,SouthCarolina
2016/10/30,1.73,8600.52,2907.25,1165.07,0,organic,2016,SouthCarolina
2016/10/23,1.4,11386.72,3788.85,3564.2,0,organic,2016,SouthCarolina
2016/10/16,1.55,9365.29,2933.76,2088.62,0,organic,2016,SouthCarolina
2016/10/9,1.6,8734.25,4261.03,1049.74,0,organic,2016,SouthCarolina
2016/10/2,1.87,8341.95,3318.47,172.62,0,organic,2016,SouthCarolina
2016/9/25,1.81,7733.79,2172.34,999.87,0,organic,2016,SouthCarolina
2016/9/18,1.66,9465.99,3837.2,1299.22,0,organic,2016,SouthCarolina
2016/9/11,1.6,12458.37,6648.44,874.04,0,organic,2016,SouthCarolina
2016/9/4,1.6,11353.45,5534.06,1077.2,0,organic,2016,SouthCarolina
2016/8/28,1.51,12471.57,6005.61,1700.95,0,organic,2016,SouthCarolina
2016/8/21,1.6,12593.77,7072.24,661.36,0,organic,2016,SouthCarolina
2016/8/14,1.61,13377.37,6868.73,1093.46,0,organic,2016,SouthCarolina
2016/8/7,1.42,15987.24,6147.56,3272.4,0,organic,2016,SouthCarolina
2016/7/31,1.58,12518.72,6131.73,447.88,0,organic,2016,SouthCarolina
2016/7/24,1.58,11277.34,5785.79,115.53,0,organic,2016,SouthCarolina
2016/7/17,1.32,13916.21,6516.71,2558.64,0,organic,2016,SouthCarolina
2016/7/10,1.35,11611.02,4928.87,2034.64,0,organic,2016,SouthCarolina
2016/7/3,1.23,11068.68,4096.13,2369.89,0,organic,2016,SouthCarolina
2016/6/26,1.24,12445.56,5690.33,2080.91,0,organic,2016,SouthCarolina
2016/6/19,1.21,8957.97,2757.33,2160.32,0,organic,2016,SouthCarolina
2016/6/12,1.31,9826.29,3877.37,1607.62,0,organic,2016,SouthCarolina
2016/6/5,1.31,10467.48,5142.68,1103.93,0,organic,2016,SouthCarolina
2016/5/29,1.41,9383.7,4732.74,550.2,0,organic,2016,SouthCarolina
2016/5/22,1.45,9809.46,5214.09,810.27,0,organic,2016,SouthCarolina
2016/5/15,1.48,9990.1,6020.41,473.06,0,organic,2016,SouthCarolina
2016/5/8,1.55,6899.7,3150.91,401.55,0,organic,2016,SouthCarolina
2016/5/1,1.44,8528.01,4433.86,779.9,0,organic,2016,SouthCarolina
2016/4/24,1.49,9294.82,5536.75,223.24,0,organic,2016,SouthCarolina
2016/4/17,1.47,8123.8,3937.03,457.35,0,organic,2016,SouthCarolina
2016/4/10,1.34,8212.07,4667.29,8.28,0,organic,2016,SouthCarolina
2016/4/3,1.37,7335.37,3948.93,64.89,0,organic,2016,SouthCarolina
2016/3/27,1.41,7001.06,3388.69,252.11,0,organic,2016,SouthCarolina
2016/3/20,1.36,7098.91,3922.98,161.04,0,organic,2016,SouthCarolina
2016/3/13,1.45,6135.77,2922.43,38.8,0,organic,2016,SouthCarolina
2016/3/6,1.56,5255.59,2267.22,26.58,0,organic,2016,SouthCarolina
2016/2/28,1.67,4454.16,1645.23,15.73,0,organic,2016,SouthCarolina
2016/2/21,1.58,4752.84,2121.77,87.1,0,organic,2016,SouthCarolina
2016/2/14,1.55,4901.72,2178.3,203.89,0,organic,2016,SouthCarolina
2016/2/7,1.61,4661.03,1801.35,129.24,0,organic,2016,SouthCarolina
2016/1/31,1.54,5545.65,2786.72,128.53,0,organic,2016,SouthCarolina
2016/1/24,1.5,5939.18,3458.63,89.27,0,organic,2016,SouthCarolina
2016/1/17,1.66,4600.84,1799.92,19.88,0,organic,2016,SouthCarolina
2016/1/10,1.6,6107.02,2748.16,212.21,0,organic,2016,SouthCarolina
2016/1/3,1.58,5893.4,2435.41,120.61,0,organic,2016,SouthCarolina
2016/12/25,1.21,94378.68,59525.98,1993.08,0,organic,2016,SouthCentral
2016/12/18,1.1,100860.88,67763.58,4813.03,0,organic,2016,SouthCentral
2016/12/11,1.12,101938.87,69391.18,6852.1,0,organic,2016,SouthCentral
2016/12/4,1.21,100639.79,70185.18,1361.9,0,organic,2016,SouthCentral
2016/11/27,1.18,122037.93,84151.11,3423.5,0,organic,2016,SouthCentral
2016/11/20,1.22,120110.49,83113.68,2945.29,0,organic,2016,SouthCentral
2016/11/13,1.24,144227.54,92828,8428.52,0,organic,2016,SouthCentral
2016/11/6,1.44,132275.3,83278.46,4794.79,0,organic,2016,SouthCentral
2016/10/30,1.48,94332.98,47513.43,1297.31,0,organic,2016,SouthCentral
2016/10/23,1.41,104747.96,29443.08,3963.64,0,organic,2016,SouthCentral
2016/10/16,1.09,144647.08,68709.98,18677.06,0,organic,2016,SouthCentral
2016/10/9,1.09,150647.8,66104.4,25312.62,0,organic,2016,SouthCentral
2016/10/2,1.14,131064.76,66393.37,2874.36,0,organic,2016,SouthCentral
2016/9/25,1.15,131608.43,65470.7,8844.87,0,organic,2016,SouthCentral
2016/9/18,1.14,129652.83,73194.34,8372.12,0,organic,2016,SouthCentral
2016/9/11,1.07,164162.25,105704.69,6126.25,0,organic,2016,SouthCentral
2016/9/4,1.08,169684.45,115963.68,5213.79,0,organic,2016,SouthCentral
2016/8/28,1.04,180003.45,120903.43,6362.38,0,organic,2016,SouthCentral
2016/8/21,0.97,247621.32,170028.41,6035.3,0,organic,2016,SouthCentral
2016/8/14,0.98,278711.99,189805.15,7794.35,0,organic,2016,SouthCentral
2016/8/7,1.26,138004.86,52854.44,34870.26,0,organic,2016,SouthCentral
2016/7/31,1.22,142770.97,72360.02,13892.6,0,organic,2016,SouthCentral
2016/7/24,1.21,136429.31,65513.34,11740.86,0,organic,2016,SouthCentral
2016/7/17,1.21,118903.02,47727.73,19417.43,0,organic,2016,SouthCentral
2016/7/10,1.18,106469.22,54171.61,4191.67,0,organic,2016,SouthCentral
2016/7/3,1.13,111340.2,55392.77,2100.32,0,organic,2016,SouthCentral
2016/6/26,1.17,114148.17,61928.4,4667.13,0,organic,2016,SouthCentral
2016/6/19,1.14,113554.54,56430.45,10157.03,0,organic,2016,SouthCentral
2016/6/12,1.11,120789.79,63793.15,8023.59,0,organic,2016,SouthCentral
2016/6/5,1.1,117920.36,59332.91,14010.93,0,organic,2016,SouthCentral
2016/5/29,1.07,144179.65,65946.52,17233.45,0,organic,2016,SouthCentral
2016/5/22,1.05,130641.29,66161,17190.92,0,organic,2016,SouthCentral
2016/5/15,1.11,128078.72,59811.01,20599.83,0,organic,2016,SouthCentral
2016/5/8,1.07,133142.97,59018.15,29724.76,0,organic,2016,SouthCentral
2016/5/1,1.13,113305.24,57465.21,10712.11,0,organic,2016,SouthCentral
2016/4/24,1.11,110395.86,46304.57,20156.43,0,organic,2016,SouthCentral
2016/4/17,1.15,118580.72,56962.55,16516.16,0,organic,2016,SouthCentral
2016/4/10,1.21,91639,41421.13,13048.38,0,organic,2016,SouthCentral
2016/4/3,1.22,86545.27,41885.1,10356.76,0,organic,2016,SouthCentral
2016/3/27,1.25,84351.3,39989.57,9211.24,0,organic,2016,SouthCentral
2016/3/20,1.23,79411.38,35287.48,9225.62,0,organic,2016,SouthCentral
2016/3/13,1.24,86860.92,39531.89,7004.89,0,organic,2016,SouthCentral
2016/3/6,1.21,86686.51,40850.8,10432.53,0,organic,2016,SouthCentral
2016/2/28,1.24,89262.56,38914.83,14718.29,0,organic,2016,SouthCentral
2016/2/21,1.28,78298.97,32726.25,9725.72,0,organic,2016,SouthCentral
2016/2/14,1.31,75226.48,33318.79,9853.47,0,organic,2016,SouthCentral
2016/2/7,1.35,69236.98,33200.13,2442.19,0,organic,2016,SouthCentral
2016/1/31,1.41,69115.72,34397.13,630.76,0,organic,2016,SouthCentral
2016/1/24,1.35,70767.77,39836.86,1446.46,0,organic,2016,SouthCentral
2016/1/17,1.33,67598.5,32475.79,287.6,0,organic,2016,SouthCentral
2016/1/10,1.38,63163.21,36780.47,536.17,0,organic,2016,SouthCentral
2016/1/3,1.38,56538.34,32138.91,1002.9,0,organic,2016,SouthCentral
2016/12/25,1.41,46895.78,18333.61,15700.64,0,organic,2016,Southeast
2016/12/18,1.26,54712.86,19398.71,23174.22,0,organic,2016,Southeast
2016/12/11,1.29,59141.95,17767.54,28835.98,0,organic,2016,Southeast
2016/12/4,1.44,51799.91,15786.96,23065.44,0,organic,2016,Southeast
2016/11/27,1.55,46032.7,17052.87,17083.97,0,organic,2016,Southeast
2016/11/20,1.58,61264.14,25312.29,21671.34,0,organic,2016,Southeast
2016/11/13,1.58,71470.8,31103.86,24034.11,0,organic,2016,Southeast
2016/11/6,1.62,63877.72,17305.32,25801.33,0,organic,2016,Southeast
2016/10/30,1.75,44666,5220.39,18274.24,0,organic,2016,Southeast
2016/10/23,1.36,59238.63,5363.63,33886.54,0,organic,2016,Southeast
2016/10/16,1.35,56442.73,7119.54,30180.85,0,organic,2016,Southeast
2016/10/9,1.44,57606.91,9681.13,24496.54,0,organic,2016,Southeast
2016/10/2,2.13,38668.06,7049.22,1595.96,0,organic,2016,Southeast
2016/9/25,1.81,41398.38,7449.41,11209.18,0,organic,2016,Southeast
2016/9/18,1.58,57792.45,19189.74,17876.27,0,organic,2016,Southeast
2016/9/11,1.5,67246.01,30666.03,14609.27,0,organic,2016,Southeast
2016/9/4,1.54,67309.14,31577.01,10743.42,0,organic,2016,Southeast
2016/8/28,1.41,68341.93,27669.13,17653.09,0,organic,2016,Southeast
2016/8/21,1.65,64499.62,32410.75,6002.28,0,organic,2016,Southeast
2016/8/14,1.63,70790.98,34013.16,8298.59,0,organic,2016,Southeast
2016/8/7,1.39,84966.16,27465.39,25775.99,0,organic,2016,Southeast
2016/7/31,1.62,67427.23,29716.26,7102.38,0,organic,2016,Southeast
2016/7/24,1.67,68443.21,33725.71,2263.24,0,organic,2016,Southeast
2016/7/17,1.45,71665.65,27168.06,14919.98,0,organic,2016,Southeast
2016/7/10,1.4,80274.62,35176.48,11972.87,0,organic,2016,Southeast
2016/7/3,1.16,87258.97,38190.18,16789.77,0,organic,2016,Southeast
2016/6/26,1.31,71367.79,22878.16,13792.31,0,organic,2016,Southeast
2016/6/19,1.22,68218.09,23160.93,15560.21,0,organic,2016,Southeast
2016/6/12,1.31,69103.23,24093.3,12445.51,0,organic,2016,Southeast
2016/6/5,1.31,66438.8,29937.29,8307.5,0,organic,2016,Southeast
2016/5/29,1.41,64136.98,32373.57,3946.43,0,organic,2016,Southeast
2016/5/22,1.44,63165.58,29566.47,6869.93,0,organic,2016,Southeast
2016/5/15,1.44,63876.47,32194.5,6285.25,0,organic,2016,Southeast
2016/5/8,1.53,52129.42,22526.26,4124.16,0,organic,2016,Southeast
2016/5/1,1.44,57064.62,24950.21,6718.76,0,organic,2016,Southeast
2016/4/24,1.47,60780.65,30773.57,3555.11,0,organic,2016,Southeast
2016/4/17,1.48,54241.93,22303,3864.09,0,organic,2016,Southeast
2016/4/10,1.44,54667.44,25822.92,463.98,0,organic,2016,Southeast
2016/4/3,1.49,54364.05,21956.66,1756.7,0,organic,2016,Southeast
2016/3/27,1.48,51791.11,20453.56,3622.06,0,organic,2016,Southeast
2016/3/20,1.46,49153.27,21785.79,2600.87,0,organic,2016,Southeast
2016/3/13,1.45,49979.08,22968.5,1016.38,0,organic,2016,Southeast
2016/3/6,1.61,40036.61,13251.15,573.48,0,organic,2016,Southeast
2016/2/28,1.66,36570.56,12288.18,202.12,0,organic,2016,Southeast
2016/2/21,1.61,37375.96,14899.84,768.37,0,organic,2016,Southeast
2016/2/14,1.57,39730.5,15792.13,2020.98,0,organic,2016,Southeast
2016/2/7,1.61,36963.31,14354.53,1281.57,0,organic,2016,Southeast
2016/1/31,1.63,41361.94,16603.66,1190.18,0,organic,2016,Southeast
2016/1/24,1.55,45545.02,22489.24,1484.65,0,organic,2016,Southeast
2016/1/17,1.69,36802.17,12976.16,488.04,0,organic,2016,Southeast
2016/1/10,1.64,41864.22,14426.01,3441.28,0,organic,2016,Southeast
2016/1/3,1.32,86759.88,19654.52,19141.58,0,organic,2016,Southeast
2016/12/25,0.89,5333.76,23.76,4203.96,0,organic,2016,Spokane
2016/12/18,1.03,3288.85,15.83,2493.44,0,organic,2016,Spokane
2016/12/11,1.38,2137.62,31.65,1497.65,0,organic,2016,Spokane
2016/12/4,1.48,2645.69,7.9,1912.36,0,organic,2016,Spokane
2016/11/27,1.33,3169.8,23.68,2461.99,0,organic,2016,Spokane
2016/11/20,1.67,2832.01,106.67,1825.35,0,organic,2016,Spokane
2016/11/13,2.35,1795.08,43.33,482.72,0,organic,2016,Spokane
2016/11/6,2.02,1894.26,26.67,888.15,0,organic,2016,Spokane
2016/10/30,2.89,1043.41,0,28.06,0,organic,2016,Spokane
2016/10/23,2.23,1253.5,0,262.24,0,organic,2016,Spokane
2016/10/16,1.83,2160.64,4.44,1125.91,0,organic,2016,Spokane
2016/10/9,2.26,1792.53,123.53,499.66,0,organic,2016,Spokane
2016/10/2,1.64,2386.34,144.76,1375.18,0,organic,2016,Spokane
2016/9/25,2.27,1737.7,54.5,470.91,0,organic,2016,Spokane
2016/9/18,1.51,2714.12,360,1540.85,0,organic,2016,Spokane
2016/9/11,1.53,3194.19,638.38,1331.77,0,organic,2016,Spokane
2016/9/4,1.93,2088.07,22.53,423.81,0,organic,2016,Spokane
2016/8/28,2.51,1227.21,44.86,0,0,organic,2016,Spokane
2016/8/21,1.95,2086.53,765.7,0,0,organic,2016,Spokane
2016/8/14,2.25,1921.43,99.45,126.97,0,organic,2016,Spokane
2016/8/7,1.64,2329.01,456.15,837.5,0,organic,2016,Spokane
2016/7/31,1.31,2994.48,192.05,1862.69,0,organic,2016,Spokane
2016/7/24,2.16,1760.07,7.37,184.37,0,organic,2016,Spokane
2016/7/17,2.32,2469.93,44.48,5.3,0,organic,2016,Spokane
2016/7/10,2.23,2122.86,0,132.12,0,organic,2016,Spokane
2016/7/3,1.69,3136.55,7.51,1125.79,0,organic,2016,Spokane
2016/6/26,1.76,3011.21,22.65,517.61,0,organic,2016,Spokane
2016/6/19,1.75,2952,7.58,0,0,organic,2016,Spokane
2016/6/12,1.89,2299.99,0,278.78,0,organic,2016,Spokane
2016/6/5,1.91,2807.95,0,50.83,0,organic,2016,Spokane
2016/5/29,1.64,2979.01,0,608.77,0,organic,2016,Spokane
2016/5/22,1.49,3894.15,0,688.23,0,organic,2016,Spokane
2016/5/15,1.61,3399.86,0,740.39,0,organic,2016,Spokane
2016/5/8,1.41,3542.46,0,1443.76,0,organic,2016,Spokane
2016/5/1,1.27,3665.51,0,1886.85,0,organic,2016,Spokane
2016/4/24,1.46,4611.55,0,222.93,0,organic,2016,Spokane
2016/4/17,1.14,3374.83,0,1965.51,0,organic,2016,Spokane
2016/4/10,0.85,8577.23,0,6517.82,0,organic,2016,Spokane
2016/4/3,1.33,4149.98,19.29,1237.6,0,organic,2016,Spokane
2016/3/27,1.45,2927.32,0,869.26,0,organic,2016,Spokane
2016/3/20,1.08,4726.65,441.53,2439.62,0,organic,2016,Spokane
2016/3/13,1.28,4036.93,237.26,2184.69,0,organic,2016,Spokane
2016/3/6,1.31,3669.4,0,1578.08,0,organic,2016,Spokane
2016/2/28,1.69,4992.2,0,884.28,0,organic,2016,Spokane
2016/2/21,1.42,3066.64,0,1534.17,0,organic,2016,Spokane
2016/2/14,0.98,5990.65,146.55,3980.32,0,organic,2016,Spokane
2016/2/7,1.22,3042.3,234.02,1429.67,0,organic,2016,Spokane
2016/1/31,1.42,2705.96,0,1350,0,organic,2016,Spokane
2016/1/24,1.52,1955.39,0,944.64,0,organic,2016,Spokane
2016/1/17,1.19,3476.19,0,1971.98,0,organic,2016,Spokane
2016/1/10,1.2,3528.15,0,2044.41,0,organic,2016,Spokane
2016/1/3,1.69,2401.84,0,946.2,0,organic,2016,Spokane
2016/12/25,1.36,4173.63,1183.98,1149.86,0,organic,2016,StLouis
2016/12/18,1.35,5402.48,730,2104.32,0,organic,2016,StLouis
2016/12/11,1.53,5358.18,947.22,2075.73,0,organic,2016,StLouis
2016/12/4,1.43,5860.55,563.33,3001.71,0,organic,2016,StLouis
2016/11/27,1.14,9149.56,1130,5984.31,0,organic,2016,StLouis
2016/11/20,1.04,10510.27,1375.01,7220.9,0,organic,2016,StLouis
2016/11/13,1.49,6840.22,1526.66,2823.57,0,organic,2016,StLouis
2016/11/6,1.29,7312.47,895,3715.77,0,organic,2016,StLouis
2016/10/30,1,6655.57,420,4797.73,0,organic,2016,StLouis
2016/10/23,1.12,10673.47,197.22,7084.48,0,organic,2016,StLouis
2016/10/16,1.6,8973.5,836.11,3773.65,0,organic,2016,StLouis
2016/10/9,1.23,8098.83,1153.33,5390.49,0,organic,2016,StLouis
2016/10/2,1.23,6734.06,892.77,4564.49,0,organic,2016,StLouis
2016/9/25,1.5,5873.36,1017.25,2440.16,0,organic,2016,StLouis
2016/9/18,1.54,6740.24,711.99,2771.4,0,organic,2016,StLouis
2016/9/11,1.52,4993.15,55.38,2544.09,0,organic,2016,StLouis
2016/9/4,1.06,8505.41,55.48,5063.66,0,organic,2016,StLouis
2016/8/28,1.04,10875.76,550.24,6465.53,0,organic,2016,StLouis
2016/8/21,1.88,8616.4,2788.08,10,0,organic,2016,StLouis
2016/8/14,1.97,7008.59,1526.11,354.78,0,organic,2016,StLouis
2016/8/7,1.77,8063.78,3490.81,3.33,0,organic,2016,StLouis
2016/7/31,1.57,9269.91,5547.39,6.67,0,organic,2016,StLouis
2016/7/24,1.69,7057.4,3647.16,0,0,organic,2016,StLouis
2016/7/17,2,5499.33,1523.22,0,0,organic,2016,StLouis
2016/7/10,1.74,5055.17,2716.16,0,0,organic,2016,StLouis
2016/7/3,1.75,4788.38,2546.19,0,0,organic,2016,StLouis
2016/6/26,1.74,7231.64,3646.62,0,0,organic,2016,StLouis
2016/6/19,1.83,7924.1,3176.99,0,0,organic,2016,StLouis
2016/6/12,1.72,8338.7,3957.44,23.58,0,organic,2016,StLouis
2016/6/5,1.96,7048.29,2010.86,0,0,organic,2016,StLouis
2016/5/29,2.2,4151.27,218.09,13.12,0,organic,2016,StLouis
2016/5/22,2.03,5259.2,304.62,82.99,0,organic,2016,StLouis
2016/5/15,1.69,6797.21,315.53,2434.64,0,organic,2016,StLouis
2016/5/8,1.47,5666.7,155.45,2963.25,0,organic,2016,StLouis
2016/5/1,1.3,5153.05,0,3215.66,0,organic,2016,StLouis
2016/4/24,0.69,12272.56,7.74,10155.34,0,organic,2016,StLouis
2016/4/17,1.21,4042.51,0,2518.23,0,organic,2016,StLouis
2016/4/10,0.58,14137.4,61.76,12917.02,0,organic,2016,StLouis
2016/4/3,0.75,10883.38,11.57,8934.8,0,organic,2016,StLouis
2016/3/27,0.88,11880.74,26.47,8637.05,0,organic,2016,StLouis
2016/3/20,0.9,12334.46,199.63,10066.53,0,organic,2016,StLouis
2016/3/13,1.1,7739.62,66.9,5386.26,0,organic,2016,StLouis
2016/3/6,1.82,4095.43,20,1549.99,0,organic,2016,StLouis
2016/2/28,0.9,11358.36,20,7741.11,0,organic,2016,StLouis
2016/2/21,0.82,12382.8,20.55,10479.06,0,organic,2016,StLouis
2016/2/14,1.71,4744.15,41.1,2311.51,0,organic,2016,StLouis
2016/2/7,1.63,4026.22,23.89,2116.17,0,organic,2016,StLouis
2016/1/31,0.91,8047.41,28.36,6334.16,0,organic,2016,StLouis
2016/1/24,0.68,15106.42,66.82,12948.18,0,organic,2016,StLouis
2016/1/17,0.98,8688.58,396.29,5967.1,0,organic,2016,StLouis
2016/1/10,1.42,6987.04,926.19,3232.56,0,organic,2016,StLouis
2016/1/3,0.86,10026.13,83.92,7701.02,0,organic,2016,StLouis
2016/12/25,1.69,1016.97,756.66,0,0,organic,2016,Syracuse
2016/12/18,1.63,1106.24,988.4,0,0,organic,2016,Syracuse
2016/12/11,1.77,1584,1391.97,20.83,0,organic,2016,Syracuse
2016/12/4,1.83,1687.32,1471.39,29.07,0,organic,2016,Syracuse
2016/11/27,1.86,775.8,674,0,0,organic,2016,Syracuse
2016/11/20,1.77,1573.28,1529.99,0,0,organic,2016,Syracuse
2016/11/13,1.81,892.02,824.22,0,0,organic,2016,Syracuse
2016/11/6,1.7,1141.59,1034.87,0,0,organic,2016,Syracuse
2016/10/30,1.73,667.95,605.4,0,0,organic,2016,Syracuse
2016/10/23,1.69,961.36,923.39,0,0,organic,2016,Syracuse
2016/10/16,1.61,795.95,745.78,0,0,organic,2016,Syracuse
2016/10/9,1.6,1007.51,939.07,0,0,organic,2016,Syracuse
2016/10/2,1.59,1233.27,1156.34,0,0,organic,2016,Syracuse
2016/9/25,1.6,1233.92,1136.25,0,0,organic,2016,Syracuse
2016/9/18,1.51,1953.97,1875.49,0,0,organic,2016,Syracuse
2016/9/11,1.54,1614.87,1513.55,0,0,organic,2016,Syracuse
2016/9/4,1.56,1844.23,1725.95,0,0,organic,2016,Syracuse
2016/8/28,1.54,1739.66,1549.25,0,0,organic,2016,Syracuse
2016/8/21,1.53,2472.9,2307.78,0,0,organic,2016,Syracuse
2016/8/14,1.53,1391.44,1254.96,0,0,organic,2016,Syracuse
2016/8/7,1.54,2292.45,2112.14,0,0,organic,2016,Syracuse
2016/7/31,1.41,1491.19,1283.71,100.35,0,organic,2016,Syracuse
2016/7/24,1.45,1934.1,1393.82,376.91,0,organic,2016,Syracuse
2016/7/17,1.6,2561.43,1618.42,754.52,0,organic,2016,Syracuse
2016/7/10,1.64,2872.1,2024.16,796.72,0,organic,2016,Syracuse
2016/7/3,1.68,2948.8,1715.2,1122.34,0,organic,2016,Syracuse
2016/6/26,1.68,2132.15,1317.67,710.78,0,organic,2016,Syracuse
2016/6/19,1.71,2581.34,1246.65,1218.53,0,organic,2016,Syracuse
2016/6/12,1.49,2790.56,1384.44,1272.02,0,organic,2016,Syracuse
2016/6/5,1.42,3058.43,1899.83,1051.77,0,organic,2016,Syracuse
2016/5/29,1.55,2913.64,1246.03,1339.49,0,organic,2016,Syracuse
2016/5/22,1.45,3696.52,2410.89,905.29,0,organic,2016,Syracuse
2016/5/15,1.45,3438.24,2427.81,846.62,0,organic,2016,Syracuse
2016/5/8,1.56,4156.13,2181.06,1806.53,0,organic,2016,Syracuse
2016/5/1,1.54,3118.81,1874.19,1130.68,0,organic,2016,Syracuse
2016/4/24,1.63,3752.94,1805.18,1714.89,0,organic,2016,Syracuse
2016/4/17,1.71,2326.56,889.55,1291.97,0,organic,2016,Syracuse
2016/4/10,1.59,3412.46,1440.82,1816.58,0,organic,2016,Syracuse
2016/4/3,1.46,2724.46,1686.54,962.24,0,organic,2016,Syracuse
2016/3/27,1.57,2668.42,1290.54,1274.64,0,organic,2016,Syracuse
2016/3/20,1.54,3134.02,1678.97,1312.1,0,organic,2016,Syracuse
2016/3/13,1.66,2357.86,889.72,1313.69,0,organic,2016,Syracuse
2016/3/6,2.09,2090.95,520.25,1345.25,0,organic,2016,Syracuse
2016/2/28,1.62,3092.98,856.96,2141.28,0,organic,2016,Syracuse
2016/2/21,1.71,2389.56,900.51,1420.39,0,organic,2016,Syracuse
2016/2/14,1.96,1909.55,1309.94,458.3,0,organic,2016,Syracuse
2016/2/7,2.06,3082.71,797.23,2111.47,0,organic,2016,Syracuse
2016/1/31,1.98,1871.93,642.19,1074.42,0,organic,2016,Syracuse
2016/1/24,1.64,809.41,691.49,2.78,0,organic,2016,Syracuse
2016/1/17,1.53,1478.04,1192.88,52.75,0,organic,2016,Syracuse
2016/1/10,1.54,1708.27,1240.35,329.58,0,organic,2016,Syracuse
2016/1/3,1.46,1621.21,845.74,702.09,0,organic,2016,Syracuse
2016/12/25,1.21,6117.58,3800,2038.02,0,organic,2016,Tampa
2016/12/18,1.22,6281.56,3796.67,2120.91,0,organic,2016,Tampa
2016/12/11,1.37,5795.54,3273.33,2188.4,0,organic,2016,Tampa
2016/12/4,1.45,4668.39,2263.33,2048.24,0,organic,2016,Tampa
2016/11/27,1.47,4523.75,2350,1855.47,0,organic,2016,Tampa
2016/11/20,1.5,5122.16,2454.44,2274.86,0,organic,2016,Tampa
2016/11/13,1.49,6531.96,3823.33,2342.55,0,organic,2016,Tampa
2016/11/6,1.52,5424.32,2370,2553.82,0,organic,2016,Tampa
2016/10/30,1.47,3023.03,200,2326.78,0,organic,2016,Tampa
2016/10/23,1.49,3701.46,130,2857.69,0,organic,2016,Tampa
2016/10/16,1.4,3226.62,913.33,1909.8,0,organic,2016,Tampa
2016/10/9,1.58,4094.16,1006.67,1927.37,0,organic,2016,Tampa
2016/10/2,2.29,3413.45,650,10,0,organic,2016,Tampa
2016/9/25,1.51,1011.16,860,13.33,0,organic,2016,Tampa
2016/9/18,1.35,3704.63,3636.66,26.67,0,organic,2016,Tampa
2016/9/11,1.35,4541.09,4446.67,30,0,organic,2016,Tampa
2016/9/4,1.37,4643.21,4450,70,0,organic,2016,Tampa
2016/8/28,1.39,3938.37,3723.33,40,0,organic,2016,Tampa
2016/8/21,1.36,4345.97,4170,60,0,organic,2016,Tampa
2016/8/14,1.35,4996.87,4803.33,73.33,0,organic,2016,Tampa
2016/8/7,1.35,3996.71,3883.33,60,0,organic,2016,Tampa
2016/7/31,1.24,4221.4,4060,56.67,0,organic,2016,Tampa
2016/7/24,1.2,5350.17,5283.33,23.33,0,organic,2016,Tampa
2016/7/17,1.44,4063.4,3236.67,36.67,0,organic,2016,Tampa
2016/7/10,1.44,8568.93,6592.6,10,0,organic,2016,Tampa
2016/7/3,1.3,7873.96,5661.31,40,0,organic,2016,Tampa
2016/6/26,1.5,5867.74,3370,23.33,0,organic,2016,Tampa
2016/6/19,1.36,6441.8,4526.67,26.67,0,organic,2016,Tampa
2016/6/12,1.42,5150.78,3390,50,0,organic,2016,Tampa
